,name,nationality,team,minutes_90s,passes_completed,passes,passes_pct,passes_total_distance,passes_progressive_distance,passes_completed_short,passes_short,passes_pct_short,passes_completed_medium,passes_medium,passes_pct_medium,passes_completed_long,passes_long,passes_pct_long,assists,xg_assist,pass_xa,xg_assist_net,assisted_shots,passes_into_final_third,passes_into_penalty_area,crosses_into_penalty_area,progressive_passes,position,age,born
139,Matteo Darmian,it ITA,it Inter,4.5,211,261,80.8,3722,1086,93,104,89.4,93,108,86.1,23,35,65.7,0,0.1,0.1,-0.1,3,8,3,3,12,"DF,FW",33,1989
140,David Datro Fofana,ci CIV,de Union Berlin,2.2,24,35,68.6,344,103,15,19,78.9,8,10,80.0,0,0,,0,0.3,0.1,-0.3,5,4,0,0,6,FW,20,2002
141,Alphonso Davies,ca CAN,de Bayern Munich,7.8,406,471,86.2,6414,1631,204,226,90.3,181,199,91.0,15,26,57.7,0,0.2,0.4,-0.2,7,23,2,0,26,DF,22,2000
142,Kevin De Bruyne,be BEL,eng Manchester City,2.2,114,163,69.9,1831,525,69,77,89.6,36,54,66.7,9,24,37.5,2,0.6,0.4,+1.4,4,11,4,0,15,MF,32,1991
143,Ritchie De Laet,be BEL,be Antwerp,2.5,78,110,70.9,1414,630,36,43,83.7,35,48,72.9,7,13,53.8,0,0.3,0.4,-0.3,2,5,3,0,12,DF,34,1988
144,Rodrigo De Paul,ar ARG,es Atlético Madrid,6.8,330,407,81.1,5164,1381,189,211,89.6,106,132,80.3,29,46,63.0,0,0.7,0.6,-0.7,11,38,12,0,38,MF,29,1994
145,Amar Dedić,ba BIH,at RB Salzburg,6.0,198,251,78.9,3168,941,102,115,88.7,75,97,77.3,15,26,57.7,0,0.1,0.3,-0.1,1,9,3,0,18,DF,20,2002
146,Miloš Degenek,au AUS,rs Red Star,0.1,0,0,,0,0,0,0,,0,0,,0,0,,0,0.0,0.0,0.0,0,0,0,0,0,FW,29,1994
147,Ousmane Dembélé,fr FRA,fr Paris S-G,10.6,403,586,68.8,6641,1668,204,255,80.0,165,223,74.0,28,65,43.1,1,1.8,2.2,-0.8,23,29,29,3,61,"FW,MF",26,1997
148,Kerem Demirbay,de GER,tr Galatasaray,0.7,31,39,79.5,579,103,15,17,88.2,13,14,92.9,3,7,42.9,0,0.0,0.0,0.0,0,2,0,0,2,MF,30,1993
149,Thomas van den Belt,nl NED,nl Feyenoord,0.4,13,15,86.7,194,50,6,7,85.7,7,7,100.0,0,0,,0,0.0,0.0,0.0,0,0,0,0,2,MF,22,2001
150,Sergiño Dest,us USA,nl PSV Eindhoven,7.2,299,363,82.4,4529,1460,169,192,88.0,111,137,81.0,15,23,65.2,1,0.6,0.4,+0.4,9,29,5,3,42,DF,22,2000
151,Giovanni Di Lorenzo,it ITA,it Napoli,8.0,460,560,82.1,6869,2634,278,316,88.0,142,167,85.0,31,52,59.6,1,1.7,1.9,-0.7,6,35,9,0,42,DF,29,1993
152,Ángel Di María,ar ARG,pt Benfica,4.6,151,198,76.3,2633,935,69,78,88.5,52,70,74.3,19,33,57.6,1,1.8,1.8,-0.8,9,17,10,1,27,FW,35,1988
153,Rúben Dias,pt POR,eng Manchester City,8.5,893,932,95.8,15220,5170,390,404,96.5,443,452,98.0,48,58,82.8,0,0.0,0.7,0.0,0,82,1,0,54,DF,26,1997
154,Brahim Díaz,ma MAR,es Real Madrid,3.6,116,148,78.4,1503,374,79,90,87.8,27,38,71.1,5,10,50.0,1,1.7,1.0,-0.7,9,5,10,2,18,"MF,FW",23,1999
155,Eric Dier,eng ENG,de Bayern Munich,5.0,358,398,89.9,6540,2416,140,147,95.2,183,189,96.8,33,56,58.9,0,0.0,0.0,0.0,0,10,0,0,11,DF,29,1994
156,Kevin Diks,nl NED,dk FC Copenhagen,7.9,345,382,90.3,6470,2141,131,142,92.3,170,182,93.4,39,49,79.6,0,0.3,0.4,-0.3,7,34,1,0,19,DF,26,1996
157,Javairô Dilrosun,nl NED,nl Feyenoord,0.1,7,10,70.0,107,38,2,3,66.7,4,6,66.7,0,0,,0,0.0,0.1,0.0,1,0,0,0,0,DF,25,1998
158,Federico Dimarco,it ITA,it Inter,4.0,163,220,74.1,3071,991,77,90,85.6,67,88,76.1,19,29,65.5,0,0.9,0.5,-0.9,4,10,8,5,12,DF,25,1997
159,Andy Diouf,fr FRA,fr Lens,0.4,17,23,73.9,234,134,11,14,78.6,5,5,100.0,1,2,50.0,0,0.4,0.3,-0.4,2,2,2,1,1,MF,20,2003
160,Novatus Dismas,tz TAN,ua Shakhtar,1.0,46,53,86.8,922,297,18,20,90.0,20,22,90.9,8,10,80.0,0,0.0,0.0,0.0,1,0,0,0,1,DF,20,2002
161,Álvaro djaló,es ESP,pt Braga,4.5,72,97,74.2,1035,242,44,50,88.0,20,26,76.9,4,6,66.7,0,0.7,0.6,-0.7,7,11,4,0,15,FW,23,1999
162,Nasser Djiga,bf BFA,rs Red Star,6.0,178,216,82.4,3552,1113,44,52,84.6,111,124,89.5,21,31,67.7,0,0.1,0.0,-0.1,1,5,0,0,7,DF,20,2002
163,Marko Dmitrović,rs SRB,es Sevilla,4.0,91,148,61.5,2601,2175,23,23,100.0,37,38,97.4,29,84,34.5,0,0.0,0.0,0.0,0,3,0,0,0,GK,31,1992
164,Danilho Doekhi,nl NED,de Union Berlin,2.9,70,91,76.9,1326,518,30,34,88.2,31,36,86.1,8,16,50.0,0,0.0,0.1,0.0,0,6,2,1,1,DF,25,1998
165,Jeremy Doku,be BEL,eng Manchester City,3.4,159,184,86.4,2363,367,98,108,90.7,54,59,91.5,5,5,100.0,1,1.2,2.4,-0.2,9,1,13,3,14,"FW,MF",21,2002
166,Gianluigi Donnarumma,it ITA,fr Paris S-G,12.0,305,354,86.2,7043,3837,75,76,98.7,160,161,99.4,69,116,59.5,0,0.0,0.0,0.0,0,0,0,0,1,GK,24,1999
167,Nene Dorgeles,ml MLI,at RB Salzburg,1.5,30,38,78.9,435,93,16,19,84.2,11,12,91.7,2,3,66.7,0,0.0,0.0,0.0,1,2,1,0,5,"FW,MF",20,2002
168,Aleksandar Dragović,at AUT,rs Red Star,6.0,233,261,89.3,4727,1833,84,90,93.3,117,125,93.6,30,39,76.9,0,0.1,0.1,-0.1,2,17,1,0,16,DF,32,1991
169,Martin Dúbravka,sk SVK,eng Newcastle Utd,1.0,27,35,77.1,654,422,5,5,100.0,17,17,100.0,5,12,41.7,0,0.0,0.0,0.0,0,1,0,0,1,GK,34,1989
170,Denzel Dumfries,nl NED,it Inter,3.6,87,125,69.6,1330,250,39,53,73.6,43,52,82.7,2,10,20.0,1,0.9,0.6,+0.1,4,2,4,2,4,DF,27,1996
171,Ederson,br BRA,eng Manchester City,7.3,236,249,94.8,5519,3485,56,58,96.6,120,121,99.2,60,70,85.7,0,0.0,0.0,0.0,0,3,0,0,0,GK,29,1993
172,Jorge Eduardo Sánchez,mx MEX,pt Porto,2.1,85,107,79.4,1299,569,48,53,90.6,29,34,85.3,5,7,71.4,0,0.5,0.2,-0.5,3,4,4,2,10,DF,25,1997
173,Eguinaldo,br BRA,ua Shakhtar,0.2,1,5,20.0,14,0,1,2,50.0,0,1,0.0,0,1,0.0,0,0.0,0.0,0.0,0,0,0,0,0,"MF,FW",18,2004
174,Chidera Ejuke,ng NGA,be Antwerp,1.7,77,87,88.5,1310,401,39,41,95.1,29,32,90.6,7,9,77.8,0,0.2,0.2,-0.2,4,9,3,0,16,FW,25,1998
175,Jurgen Ekkelenkamp,nl NED,be Antwerp,3.0,51,62,82.3,830,247,30,34,88.2,12,14,85.7,7,10,70.0,0,0.2,0.1,-0.2,2,3,1,0,5,MF,23,2000
176,Meschak Elia,cd COD,ch Young Boys,5.5,74,100,74.0,990,154,47,57,82.5,23,27,85.2,1,5,20.0,0,0.6,0.6,-0.6,10,2,4,3,3,"FW,MF",25,1997
177,Elif Elmas,mk MKD,de RB Leipzig,0.2,6,7,85.7,113,47,3,4,75.0,1,1,100.0,2,2,100.0,0,0.0,0.0,0.0,0,1,1,0,1,MF,23,1999
178,Elif Elmas,mk MKD,it Napoli,1.6,61,77,79.2,772,195,41,46,89.1,16,22,72.7,1,3,33.3,0,0.0,0.1,0.0,0,2,1,0,4,"FW,MF",23,1999
179,Mohamed Elneny,eg EGY,eng Arsenal,0.7,21,25,84.0,344,65,10,12,83.3,11,12,91.7,0,0,,0,0.0,0.0,0.0,0,3,0,0,0,MF,31,1992
180,Aritz Elustondo,es ESP,es Real Sociedad,1.9,97,114,85.1,1713,720,45,48,93.8,37,42,88.1,11,16,68.8,0,0.0,0.0,0.0,0,6,2,0,7,DF,29,1994
181,Mohamed Elyounoussi,no NOR,dk FC Copenhagen,7.6,132,186,71.0,1754,643,83,102,81.4,32,45,71.1,6,15,40.0,0,1.4,0.9,-1.4,9,7,10,3,18,"FW,MF",28,1994
182,Youssef En-Nesyri,ma MAR,es Sevilla,5.7,43,66,65.2,518,89,27,40,67.5,9,14,64.3,1,1,100.0,0,0.0,0.0,0.0,0,2,1,0,4,FW,26,1997
183,Luis Enrique Palma,hn HON,sct Celtic,3.0,79,116,68.1,1215,304,48,57,84.2,19,26,73.1,7,21,33.3,0,0.0,0.1,0.0,1,3,6,0,14,FW,23,2000
184,Christian Eriksen,dk DEN,eng Manchester Utd,2.3,108,139,77.7,1994,727,54,65,83.1,34,40,85.0,17,28,60.7,1,0.5,0.8,+0.5,4,18,4,1,22,MF,31,1992
185,Stephen Eustáquio,ca CAN,pt Porto,5.9,234,276,84.8,3943,1020,106,121,87.6,93,102,91.2,21,31,67.7,0,0.3,1.1,-0.3,6,15,4,0,23,MF,26,1996
186,Evanilson,br BRA,pt Porto,5.4,89,116,76.7,1037,268,48,57,84.2,21,26,80.8,3,4,75.0,1,1.2,1.0,-0.2,6,5,4,1,10,FW,23,1999
187,Jonny Evans,nir NIR,eng Manchester Utd,0.7,39,47,83.0,642,148,21,24,87.5,16,17,94.1,2,5,40.0,0,0.0,0.0,0.0,0,3,0,0,3,DF,35,1988
188,Rasmus Falk,dk DEN,dk FC Copenhagen,7.0,307,356,86.2,4717,1173,163,178,91.6,108,123,87.8,22,24,91.7,1,0.6,0.5,+0.4,4,32,3,1,30,MF,31,1992
189,João Félix,pt POR,es Barcelona,4.1,120,166,72.3,1667,293,74,89,83.1,41,54,75.9,2,9,22.2,1,0.5,1.1,+0.5,3,7,4,0,13,FW,23,1999
190,Bruno Fernandes,pt POR,eng Manchester Utd,6.0,209,303,69.0,3808,1344,104,122,85.2,77,104,74.0,25,61,41.0,2,2.2,1.3,-0.2,14,25,8,0,34,"MF,FW",28,1994
191,Roger Fernandes,gw GNB,pt Braga,0.1,1,3,33.3,10,0,1,2,50.0,0,0,,0,0,,0,0.0,0.0,0.0,0,0,0,0,0,FW,17,2005
192,Carlos Fernández,es ESP,es Real Sociedad,0.8,15,26,57.7,201,30,10,15,66.7,5,10,50.0,0,0,,0,0.0,0.0,0.0,0,0,0,0,0,FW,27,1996
193,Fernando,br BRA,at RB Salzburg,0.4,5,7,71.4,57,18,4,4,100.0,1,1,100.0,0,1,0.0,0,0.1,0.0,-0.1,1,0,0,0,1,FW,24,1999
194,Fernando,br BRA,es Sevilla,3.6,111,124,89.5,1997,378,50,53,94.3,46,49,93.9,13,17,76.5,0,0.1,0.0,-0.1,3,10,0,0,8,MF,36,1987
195,Alessandro Florenzi,it ITA,it Milan,1.8,89,108,82.4,1560,752,48,50,96.0,29,39,74.4,11,17,64.7,0,0.2,0.3,-0.2,5,7,5,2,10,DF,32,1991
196,Phil Foden,eng ENG,eng Manchester City,7.6,398,455,87.5,5379,1080,261,276,94.6,114,129,88.4,13,26,50.0,4,2.1,3.2,+1.9,15,24,23,3,53,"FW,MF",23,2000
197,Diogo Fonseca,pt POR,pt Braga,0.2,12,25,48.0,180,31,7,10,70.0,4,10,40.0,1,3,33.3,0,0.0,0.0,0.0,0,0,0,0,0,DF,21,2002
198,José Fonte,pt POR,pt Braga,4.0,187,214,87.4,3470,1462,67,73,91.8,100,108,92.6,15,26,57.7,0,0.0,0.1,0.0,1,17,0,0,9,DF,39,1983
199,James Forrest,sct SCO,sct Celtic,1.0,26,35,74.3,373,97,15,19,78.9,9,10,90.0,1,3,33.3,0,0.1,0.1,-0.1,1,1,2,1,5,FW,32,1991
200,Emil Forsberg,se SWE,de RB Leipzig,4.5,74,101,73.3,983,300,49,58,84.5,19,28,67.9,2,5,40.0,0,0.4,0.2,-0.4,7,10,2,0,14,"MF,FW",31,1991
201,Amankwah Forson,gh GHA,at RB Salzburg,0.8,21,29,72.4,367,137,12,14,85.7,8,11,72.7,1,2,50.0,0,0.1,0.1,-0.1,1,2,1,0,8,"MF,FW",20,2002
202,Héctor Fort,es ESP,es Barcelona,0.7,35,36,97.2,474,136,19,19,100.0,14,15,93.3,0,0,,0,0.0,0.0,0.0,0,1,0,0,4,DF,16,2006
203,Mitchel Frame,sct SCO,sct Celtic,0.2,2,5,40.0,15,9,2,3,66.7,0,1,0.0,0,0,,0,0.0,0.0,0.0,0,0,0,0,0,FW,17,2006
204,André Franco,pt POR,pt Porto,2.6,101,119,84.9,1545,440,56,58,96.6,34,39,87.2,7,14,50.0,0,0.5,0.7,-0.5,5,6,5,2,13,"MF,FW",25,1998
205,Przemysław Frankowski,pl POL,fr Lens,5.9,226,310,72.9,3544,1490,131,157,83.4,69,100,69.0,18,32,56.3,2,1.1,0.7,+0.9,9,16,11,7,24,DF,28,1995
206,Davide Frattesi,it ITA,it Inter,5.0,101,131,77.1,1574,465,56,74,75.7,38,41,92.7,4,7,57.1,2,1.6,0.5,+0.4,8,9,5,2,19,MF,23,1999
207,Victor Froholdt,dk DEN,dk FC Copenhagen,0.6,6,9,66.7,84,0,4,6,66.7,2,3,66.7,0,0,,0,0.0,0.0,0.0,0,0,0,0,0,MF,17,2006
208,Angelo Fulgini,fr FRA,fr Lens,3.2,95,131,72.5,1672,450,52,58,89.7,28,42,66.7,14,24,58.3,0,0.7,0.6,-0.7,7,5,4,1,9,MF,26,1996
209,Niclas Füllkrug,de GER,de Dortmund,11.5,185,276,67.0,2543,691,112,157,71.3,45,70,64.3,13,18,72.2,2,1.9,1.1,+0.1,20,22,7,0,29,FW,30,1993
210,Kyogo Furuhashi,jp JPN,sct Celtic,5.0,29,42,69.0,383,121,21,26,80.8,4,7,57.1,2,4,50.0,0,0.1,0.1,-0.1,1,3,0,0,6,FW,28,1995
211,Gianluca Gaetano,it ITA,it Napoli,0.2,12,16,75.0,164,32,9,11,81.8,3,3,100.0,0,0,,0,0.0,0.0,0.0,1,0,0,0,1,MF,23,2000
212,Javi Galán,es ESP,es Atlético Madrid,0.8,26,33,78.8,412,88,14,19,73.7,11,11,100.0,1,3,33.3,0,0.2,0.3,-0.2,1,0,1,1,0,DF,28,1994
213,Javi Galán,es ESP,es Real Sociedad,2.0,59,77,76.6,994,284,22,27,81.5,32,34,94.1,2,7,28.6,0,0.1,0.0,-0.1,2,2,1,1,5,DF,28,1994
214,Galeno,br BRA,pt Porto,7.2,120,177,67.8,1732,536,61,79,77.2,51,69,73.9,1,6,16.7,4,1.0,0.7,+3.0,8,3,10,2,15,"MF,FW",25,1997
215,Silvère Ganvoula M'Boussy,cg CGO,ch Young Boys,1.3,23,38,60.5,298,71,14,21,66.7,8,10,80.0,0,1,0.0,0,0.1,0.0,-0.1,2,4,1,0,3,FW,27,1996
216,Fran Garcia,es ESP,es Real Madrid,2.1,165,184,89.7,2318,714,102,106,96.2,53,60,88.3,5,5,100.0,1,0.3,0.5,+0.7,3,13,3,2,10,DF,23,1999
217,Ulisses Garcia,ch SUI,ch Young Boys,5.6,260,347,74.9,4540,1964,129,148,87.2,81,105,77.1,37,64,57.8,0,1.0,1.2,-1.0,8,26,6,5,28,DF,27,1996
218,Alejandro Garnacho,ar ARG,eng Manchester Utd,3.3,61,78,78.2,964,42,30,38,78.9,22,26,84.6,5,5,100.0,0,0.2,0.2,-0.2,3,0,1,0,2,"FW,MF",19,2004
219,Gavi,es ESP,es Barcelona,2.5,119,129,92.2,1837,407,63,67,94.0,52,54,96.3,3,5,60.0,0,0.1,0.1,-0.1,2,17,1,0,13,MF,18,2004
220,Lutsharel Geertruida,nl NED,nl Feyenoord,6.0,430,469,91.7,7332,1911,175,190,92.1,227,239,95.0,21,28,75.0,0,0.0,0.3,0.0,1,47,3,0,48,DF,23,2000
221,Mario Gila,es ESP,it Lazio,3.9,201,220,91.4,3752,1289,75,79,94.9,104,111,93.7,21,29,72.4,0,0.0,0.0,0.0,0,4,0,0,8,DF,22,2000
222,Santiago Giménez,mx MEX,nl Feyenoord,3.9,34,49,69.4,435,71,20,28,71.4,11,13,84.6,0,0,,1,0.4,0.3,+0.6,2,2,1,0,5,FW,22,2001
223,Olivier Giroud,fr FRA,it Milan,5.7,66,104,63.5,743,105,44,60,73.3,14,25,56.0,0,2,0.0,2,0.5,0.4,+1.5,3,5,0,0,4,FW,36,1986
224,Omri Glazer,il ISR,rs Red Star,6.0,136,177,76.8,3937,3011,30,30,100.0,60,62,96.8,46,85,54.1,0,0.0,0.0,0.0,0,0,0,0,0,GK,27,1996
225,Oscar Gloukh,il ISR,at RB Salzburg,5.3,148,190,77.9,2243,674,91,106,85.8,42,54,77.8,11,18,61.1,1,0.7,1.1,+0.3,9,17,7,1,25,"MF,FW",19,2004
226,Serge Gnabry,de GER,de Bayern Munich,2.2,48,63,76.2,674,42,32,36,88.9,14,21,66.7,2,5,40.0,0,0.2,0.4,-0.2,1,1,2,0,2,FW,28,1995
227,Giorgi Gocholeishvili,ge GEO,ua Shakhtar,3.2,103,142,72.5,1965,602,44,53,83.0,43,53,81.1,15,27,55.6,1,0.1,0.2,+0.9,1,4,1,1,6,DF,22,2001
228,Sergio Gómez,es ESP,eng Manchester City,2.2,170,192,88.5,2586,442,92,99,92.9,68,71,95.8,6,10,60.0,0,0.9,0.6,-0.9,7,16,6,3,8,"DF,FW",22,2000
229,Victor Gomez,es ESP,pt Braga,3.5,188,224,83.9,3325,1090,89,101,88.1,71,82,86.6,25,33,75.8,0,0.5,0.7,-0.5,7,9,8,5,17,DF,23,2000
230,Diogo Gonçalves,pt POR,dk FC Copenhagen,5.9,159,206,77.2,2381,676,91,105,86.7,42,53,79.2,15,30,50.0,1,0.5,0.7,+0.5,6,11,7,0,18,MF,26,1997
231,Nicolás González,es ESP,pt Porto,2.5,67,87,77.0,918,331,39,48,81.3,20,26,76.9,3,5,60.0,0,0.3,0.1,-0.3,4,4,0,0,7,MF,21,2002
232,Anthony Gordon,eng ENG,eng Newcastle Utd,4.9,89,114,78.1,1405,396,40,50,80.0,40,46,87.0,4,10,40.0,0,0.4,0.4,-0.4,3,9,6,0,13,FW,22,2001
233,Leon Goretzka,de GER,de Bayern Munich,8.5,496,534,92.9,8588,2112,208,218,95.4,248,256,96.9,31,43,72.1,1,1.8,1.2,-0.8,9,51,3,0,42,"MF,DF",28,1995
234,Robin Gosens,de GER,de Union Berlin,4.9,133,186,71.5,1994,811,68,81,84.0,52,73,71.2,7,17,41.2,0,0.1,0.4,-0.1,1,10,6,2,16,"DF,MF",29,1994
235,Lucas Gourna-Douath,fr FRA,at RB Salzburg,4.4,185,220,84.1,3649,867,59,70,84.3,91,99,91.9,27,37,73.0,0,0.6,0.4,-0.6,2,14,2,0,25,MF,19,2003
236,Tiago Gouveia,pt POR,pt Benfica,0.3,4,6,66.7,75,8,2,2,100.0,2,3,66.7,0,0,,0,0.0,0.0,0.0,0,0,0,0,0,FW,22,2001
237,Kamil Grabara,pl POL,dk FC Copenhagen,8.0,195,288,67.7,5530,3803,41,41,100.0,88,93,94.6,65,153,42.5,0,0.0,0.0,0.0,0,4,0,0,0,GK,24,1999
238,Jonathan Gradit,fr FRA,fr Lens,5.7,206,261,78.9,3806,1740,79,97,81.4,102,123,82.9,20,34,58.8,0,0.0,0.1,0.0,2,18,0,0,24,DF,30,1992
239,Jack Grealish,eng ENG,eng Manchester City,5.9,251,295,85.1,3878,626,141,150,94.0,91,100,91.0,13,21,61.9,2,2.0,1.5,0.0,16,10,9,0,24,"FW,MF",27,1995
240,Antoine Griezmann,fr FRA,es Atlético Madrid,9.1,413,512,80.7,6711,1932,228,247,92.3,130,160,81.3,41,73,56.2,1,3.1,1.9,-2.1,27,39,21,3,67,"FW,MF",32,1991
241,Marko Grujić,rs SRB,pt Porto,0.6,15,25,60.0,279,67,7,11,63.6,6,11,54.5,2,2,100.0,0,0.0,0.0,0.0,0,2,0,0,4,MF,27,1996
242,Nemanja Gudelj,rs SRB,es Sevilla,6.0,278,316,88.0,4942,1460,97,109,89.0,161,173,93.1,14,27,51.9,0,0.1,0.1,-0.1,1,19,1,0,16,DF,31,1991
243,Gonçalo Guedes,pt POR,pt Benfica,0.3,9,10,90.0,132,27,5,5,100.0,3,3,100.0,0,0,,0,0.0,0.0,0.0,1,0,0,0,3,FW,26,1996
244,Mattéo Guendouzi,fr FRA,it Lazio,5.5,196,230,85.2,3233,801,82,93,88.2,93,97,95.9,14,26,53.8,1,0.5,0.9,+0.5,4,14,6,1,30,MF,24,1999
245,Raphaël Guerreiro,pt POR,de Bayern Munich,4.3,236,277,85.2,3413,866,138,158,87.3,85,94,90.4,7,12,58.3,2,0.6,0.4,+1.4,4,15,6,1,34,"DF,FW",29,1993
246,Morgan Guilavogui,gn GUI,fr Lens,0.8,20,31,64.5,311,75,13,20,65.0,5,7,71.4,2,2,100.0,0,0.1,0.1,-0.1,1,1,1,0,4,"FW,MF",25,1998
247,Bruno Guimarães,br BRA,eng Newcastle Utd,6.0,240,293,81.9,4352,1121,107,121,88.4,92,107,86.0,34,54,63.0,1,0.4,1.1,+0.6,5,18,9,2,27,MF,25,1997
248,Marc Guiu,es ESP,es Barcelona,0.4,1,3,33.3,18,0,0,2,0.0,1,1,100.0,0,0,,0,0.0,0.0,0.0,0,0,0,0,0,FW,17,2006
249,Péter Gulácsi,hu HUN,de RB Leipzig,3.0,87,102,85.3,1803,863,22,22,100.0,51,52,98.1,14,28,50.0,0,0.0,0.0,0.0,0,0,0,0,0,GK,33,1990
250,İlkay Gündoğan,de GER,es Barcelona,9.3,521,601,86.7,9341,2355,236,257,91.8,224,248,90.3,53,80,66.3,4,3.5,3.7,+0.5,24,44,18,2,71,MF,32,1990
251,Joško Gvardiol,hr CRO,eng Manchester City,6.3,582,621,93.7,8881,2190,327,345,94.8,223,232,96.1,27,33,81.8,1,0.6,0.6,+0.4,6,62,8,0,47,DF,21,2002
252,Erling Haaland,no NOR,eng Manchester City,8.6,70,89,78.7,897,162,44,53,83.0,24,28,85.7,0,0,,1,1.1,1.2,-0.1,8,2,8,0,11,FW,23,2000
253,Janik Haberer,de GER,de Union Berlin,4.0,81,110,73.6,1267,291,42,54,77.8,34,39,87.2,2,4,50.0,0,0.1,0.1,-0.1,3,6,2,0,12,MF,29,1994
254,Amadou Haidara,ml MLI,de RB Leipzig,3.0,134,153,87.6,2259,748,69,76,90.8,46,53,86.8,15,19,78.9,0,0.3,0.3,-0.3,5,19,4,1,15,"MF,DF",25,1998
255,Massadio Haïdara,ml MLI,fr Lens,1.3,53,70,75.7,827,240,26,29,89.7,22,29,75.9,2,6,33.3,0,0.1,0.1,-0.1,1,1,1,1,2,DF,30,1992
256,Achraf Hakimi,ma MAR,fr Paris S-G,10.9,821,974,84.3,12443,4214,466,518,90.0,293,335,87.5,42,73,57.5,1,3.1,2.4,-2.1,27,59,21,5,84,DF,24,1998
257,Lewis Hall,eng ENG,eng Newcastle Utd,0.5,16,24,66.7,246,130,7,8,87.5,8,12,66.7,0,2,0.0,0,0.0,0.0,0.0,0,0,0,0,3,DF,18,2004
258,Sébastien Haller,ci CIV,de Dortmund,0.7,12,18,66.7,139,29,10,12,83.3,2,5,40.0,0,0,,0,0.0,0.0,0.0,0,1,0,0,0,"FW,MF",29,1994
259,Micah Hamilton,eng ENG,eng Manchester City,1.2,30,33,90.9,349,27,23,24,95.8,4,5,80.0,1,1,100.0,0,0.0,0.1,0.0,1,0,1,0,2,FW,19,2003
260,Dávid Hancko,sk SVK,nl Feyenoord,6.0,516,565,91.3,9413,2588,185,191,96.9,299,310,96.5,29,53,54.7,0,0.0,0.1,0.0,1,42,1,0,27,DF,25,1997
261,Joe Hart,eng ENG,sct Celtic,6.0,224,244,91.8,4649,2612,61,61,100.0,139,139,100.0,24,44,54.5,0,0.0,0.0,0.0,0,0,0,0,0,GK,36,1987
262,Quilindschy Hartman,nl NED,nl Feyenoord,6.0,327,410,79.8,5622,1605,156,171,91.2,145,172,84.3,23,44,52.3,0,0.7,1.0,-0.7,8,26,11,1,32,DF,21,2001
263,Reo Hatate,jp JPN,sct Celtic,1.5,50,69,72.5,774,228,27,34,79.4,19,25,76.0,3,4,75.0,0,0.1,0.2,-0.1,3,3,4,0,8,MF,25,1997
264,Kai Havertz,de GER,eng Arsenal,9.2,205,245,83.7,2518,383,140,160,87.5,49,59,83.1,3,3,100.0,0,1.0,1.0,-1.0,8,10,5,1,21,"MF,FW",24,1999
265,Benjamin Henrichs,de GER,de RB Leipzig,5.5,257,336,76.5,4164,1373,131,146,89.7,111,139,79.9,14,35,40.0,2,1.1,0.7,+0.9,11,10,8,2,18,"DF,MF",26,1997
266,Mario Hermoso,es ESP,es Atlético Madrid,9.1,622,732,85.0,10807,3606,299,323,92.6,252,283,89.0,55,99,55.6,0,0.2,0.4,-0.2,2,54,6,3,49,DF,28,1995
267,Lucas Hernández,fr FRA,fr Paris S-G,9.3,605,683,88.6,10243,3139,283,299,94.6,273,296,92.2,42,69,60.9,0,0.8,0.3,-0.8,5,49,1,1,39,DF,27,1996
268,Theo Hernández,fr FRA,it Milan,6.0,239,301,79.4,3763,1308,121,132,91.7,97,116,83.6,15,31,48.4,1,0.9,0.6,+0.1,9,12,6,3,25,DF,25,1997
269,André Horta,pt POR,pt Braga,0.4,36,43,83.7,685,192,17,19,89.5,14,16,87.5,5,6,83.3,0,0.1,0.2,-0.1,2,3,3,3,3,MF,26,1996
270,Ricardo Horta,pt POR,pt Braga,5.6,195,234,83.3,2938,712,116,127,91.3,57,62,91.9,13,26,50.0,3,1.2,1.8,+1.8,12,20,8,2,28,"FW,MF",28,1994
271,Mats Hummels,de GER,de Dortmund,13.0,617,714,86.4,12358,4621,196,216,90.7,343,365,94.0,74,111,66.7,1,0.2,0.7,+0.8,3,44,3,0,56,DF,34,1988
272,Oh Hyeon-gyu,kr KOR,sct Celtic,1.2,12,18,66.7,186,51,6,9,66.7,5,5,100.0,1,1,100.0,0,0.0,0.0,0.0,0,2,0,0,1,"FW,MF",22,2001
273,Elseid Hysaj,al ALB,it Lazio,3.8,175,209,83.7,2585,1063,107,116,92.2,59,68,86.8,7,18,38.9,0,0.0,0.0,0.0,0,9,0,0,19,DF,29,1994
274,Yang Hyunjun,kr KOR,sct Celtic,2.3,42,60,70.0,563,92,33,42,78.6,8,15,53.3,0,0,,0,0.0,0.1,0.0,1,2,0,0,3,FW,21,2002
275,Oscar Højlund,dk DEN,dk FC Copenhagen,0.5,16,20,80.0,238,54,10,10,100.0,6,7,85.7,0,2,0.0,0,0.0,0.0,0.0,0,2,0,0,1,MF,18,2005
276,Rasmus Højlund,dk DEN,eng Manchester Utd,5.4,49,74,66.2,711,83,27,37,73.0,16,24,66.7,2,4,50.0,0,0.5,0.4,-0.5,3,3,1,0,2,FW,20,2003
277,Mauro Icardi,ar ARG,tr Galatasaray,5.8,60,95,63.2,693,87,36,49,73.5,13,23,56.5,2,3,66.7,0,0.8,0.4,-0.8,9,3,1,0,5,FW,30,1993
278,George Ilenikhena,fr FRA,be Antwerp,1.7,12,16,75.0,202,64,3,6,50.0,7,8,87.5,1,1,100.0,0,0.3,0.1,-0.3,3,1,1,0,2,FW,16,2006
